timestamp,level,service,message,response_time,client_ip,error_code,execution_time,query_type,cpu_usage,memory_usage,affected_tables,action
2024-02-15T20:12:55Z,CRITICAL,auth-service,SQL injection attempt detected: Order tend would area mission president.,,77.13.25.5,,,,95,88%,,blocked
2024-02-15T20:13:00Z,INFO,database,Query SUCCESS: SELECT * FROM great,,,,994ms,write,,,,
2024-02-15T20:13:05Z,INFO,web-server,GET list/explore OK - 200,127ms,176.50.31.106,,,,,,,
2024-02-15T20:13:10Z,WARNING,payment-service,,,,,,,,,orders;users,
2024-02-15T20:13:15Z,INFO,payment-service,,,,,,,,,,
2024-02-15T20:13:20Z,CRITICAL,payment-service,,,,,,,19,79%,,
2024-02-15T20:13:25Z,INFO,auth-service,User login: cwatson,,98.181.9.149,,,,,,,
2024-02-15T20:13:30Z,INFO,web-server,GET tag/tag/tag OK - 200,148ms,13.206.7.55,,,,,,,
2024-02-15T20:13:35Z,INFO,database,Query SUCCESS: SELECT * FROM pay,,,,917ms,read,,,,
2024-02-15T20:13:40Z,INFO,auth-service,User login: vmontgomery,,71.21.125.245,,,,,,,blocked
2024-02-15T20:13:45Z,INFO,database,Query SUCCESS: SELECT * FROM important,,,,586ms,read,,,,
2024-02-15T20:13:50Z,INFO,auth-service,User login: jasminemitchell,,191.246.104.24,,,,,,,
2024-02-15T20:13:55Z,INFO,payment-service,,,,,,,,,orders;users,
2024-02-15T20:14:00Z,INFO,auth-service,User login: brandi02,,196.113.253.129,,,,,,,
2024-02-15T20:14:05Z,INFO,database,Query SUCCESS: SELECT * FROM today,,,,493ms,read,,,,
2024-02-15T20:14:10Z,INFO,payment-service,,,,,,,,,,
2024-02-15T20:14:15Z,INFO,database,Query SUCCESS: SELECT * FROM line,,,,509ms,write,,,orders;users,
2024-02-15T20:14:20Z,ERROR,web-server,GET list FAILED - 503,59ms,216.87.173.94,DB_CONN_TIMEOUT,,,,,,
2024-02-15T20:14:25Z,INFO,payment-service,,,,,,,,,,
2024-02-15T20:14:30Z,INFO,payment-service,,,,,,,,,orders;users,
2024-02-15T20:14:35Z,INFO,web-server,GET search OK - 200,108ms,92.27.127.38,,,,,,orders;users,
2024-02-15T20:14:40Z,INFO,database,Query SUCCESS: SELECT * FROM argue,,,,664ms,write,,,,
2024-02-15T20:14:45Z,INFO,web-server,GET main/category/blog OK - 200,107ms,16.145.125.134,,,,,,,
2024-02-15T20:14:50Z,INFO,database,Query SUCCESS: SELECT * FROM seem,,,,1186ms,write,,,,
2024-02-15T20:14:55Z,INFO,payment-service,,,,,,,,,,
2024-02-15T20:15:00Z,WARNING,database,Query FAILED: SELECT * FROM science,,,,312ms,read,,,,
2024-02-15T20:15:05Z,INFO,web-server,GET categories/posts OK - 200,186ms,61.210.240.77,,,,,,,
2024-02-15T20:15:10Z,INFO,web-server,GET tag/app/posts OK - 200,144ms,23.93.43.161,,,,,,,
2024-02-15T20:15:15Z,INFO,auth-service,User login: peggy29,,222.71.108.152,,,,,,orders;users,blocked
2024-02-15T20:15:20Z,WARNING,database,Query FAILED: SELECT * FROM animal,,,,747ms,read,,,,
2024-02-15T20:15:25Z,WARNING,database,Query FAILED: SELECT * FROM much,,,,552ms,write,,,orders;users,
2024-02-15T20:15:30Z,INFO,payment-service,,,,,,,,,,
2024-02-15T20:15:35Z,INFO,web-server,GET tag/tags/blog OK - 200,87ms,202.56.85.221,,,,,,orders;users,
2024-02-15T20:15:40Z,WARNING,payment-service,,,,,,,,,,
2024-02-15T20:15:45Z,INFO,database,Query SUCCESS: SELECT * FROM while,,,,744ms,write,,,orders;users,
2024-02-15T20:15:50Z,INFO,web-server,GET blog OK - 200,121ms,141.57.222.234,,,,,,,
2024-02-15T20:15:55Z,ERROR,auth-service,SQL injection attempt detected: Others recently major method city wonder.,,104.193.187.159,,,,,,,
2024-02-15T20:16:00Z,INFO,payment-service,,,,,,,,,,
2024-02-15T20:16:05Z,INFO,auth-service,User login: john87,,49.47.148.86,,,,,,,blocked
2024-02-15T20:16:10Z,INFO,database,Query SUCCESS: SELECT * FROM south,,,,244ms,read,,,,
2024-02-15T20:16:15Z,INFO,database,Query SUCCESS: SELECT * FROM life,,,,724ms,write,,,,
2024-02-15T20:16:20Z,INFO,web-server,GET main/category/app OK - 200,188ms,61.134.8.114,,,,,,,
2024-02-15T20:16:25Z,INFO,auth-service,User login: nancy63,,178.91.31.144,,,,,,,blocked
2024-02-15T20:16:30Z,INFO,auth-service,User login: raymond16,,4.61.7.226,,,,,,,
2024-02-15T20:16:35Z,INFO,auth-service,User login: carneylatasha,,46.39.64.140,,,,,,,
2024-02-15T20:16:40Z,INFO,database,Query SUCCESS: SELECT * FROM hotel,,,,76ms,read,,,,
2024-02-15T20:16:45Z,INFO,database,Query SUCCESS: SELECT * FROM baby,,,,1184ms,read,,,,
2024-02-15T20:16:50Z,INFO,payment-service,,,,,,,,,orders;users,
2024-02-15T20:16:55Z,INFO,database,Query SUCCESS: SELECT * FROM product,,,,815ms,read,,,,
2024-02-15T20:17:00Z,INFO,database,Query SUCCESS: SELECT * FROM nation,,,,1175ms,read,,,,
2024-02-15T20:17:05Z,CRITICAL,web-server,GET explore/main/tag FAILED - 500,102ms,169.24.78.162,,,,75,83%,,
2024-02-15T20:17:10Z,INFO,database,Query SUCCESS: SELECT * FROM actually,,,,867ms,read,,,,
2024-02-15T20:17:15Z,CRITICAL,auth-service,SQL injection attempt detected: These both whose too chance few.,,206.156.55.187,,,,76,20%,,blocked
2024-02-15T20:17:20Z,INFO,payment-service,,,,,,,,,,
2024-02-15T20:17:25Z,INFO,payment-service,,,,,,,,,orders;users,
2024-02-15T20:17:30Z,INFO,web-server,GET list OK - 200,74ms,98.175.139.9,,,,,,orders;users,
2024-02-15T20:17:35Z,INFO,web-server,GET tag/tag/list OK - 200,90ms,42.40.105.232,,,,,,,
2024-02-15T20:17:40Z,INFO,payment-service,,,,,,,,,,
2024-02-15T20:17:45Z,INFO,auth-service,User login: bakerdanielle,,135.188.117.96,,,,,,,blocked
2024-02-15T20:17:50Z,INFO,database,Query SUCCESS: SELECT * FROM clear,,,,562ms,write,,,,
2024-02-15T20:17:55Z,CRITICAL,payment-service,,,,,,,20,33%,orders;users,
2024-02-15T20:18:00Z,INFO,web-server,GET categories/list/list OK - 200,165ms,108.254.132.168,,,,,,,
2024-02-15T20:18:05Z,INFO,web-server,GET explore OK - 200,179ms,89.240.141.91,,,,,,,
2024-02-15T20:18:10Z,ERROR,database,Query FAILED: SELECT * FROM team,,,DB_CONN_TIMEOUT,1060ms,write,,,,
2024-02-15T20:18:15Z,INFO,web-server,GET posts OK - 200,78ms,76.150.253.18,,,,,,,
2024-02-15T20:18:20Z,INFO,payment-service,,,,,,,,,,
2024-02-15T20:18:25Z,INFO,auth-service,User login: amartinez,,125.207.48.222,,,,,,,
2024-02-15T20:18:30Z,CRITICAL,database,Query FAILED: SELECT * FROM eight,,,,703ms,read,33,44%,,
2024-02-15T20:18:35Z,INFO,database,Query SUCCESS: SELECT * FROM ball,,,,1337ms,read,,,,
2024-02-15T20:18:40Z,INFO,database,Query SUCCESS: SELECT * FROM same,,,,722ms,write,,,,
2024-02-15T20:18:45Z,WARNING,payment-service,,,,,,,,,orders;users,
2024-02-15T20:18:50Z,INFO,web-server,GET tags/main/categories OK - 200,112ms,29.45.132.211,,,,,,orders;users,
2024-02-15T20:18:55Z,INFO,payment-service,,,,,,,,,,
2024-02-15T20:19:00Z,INFO,payment-service,,,,,,,,,,
2024-02-15T20:19:05Z,INFO,auth-service,User login: yprince,,28.249.159.90,,,,,,,blocked
2024-02-15T20:19:10Z,INFO,database,Query SUCCESS: SELECT * FROM myself,,,,506ms,read,,,,
2024-02-15T20:19:15Z,INFO,database,Query SUCCESS: SELECT * FROM step,,,,1039ms,read,,,,
2024-02-15T20:19:20Z,ERROR,payment-service,,,,DEADLOCK,,,,,,
2024-02-15T20:19:25Z,INFO,auth-service,User login: edward26,,168.98.252.86,,,,,,orders;users,
2024-02-15T20:19:30Z,INFO,auth-service,User login: russell86,,88.52.253.135,,,,,,,
2024-02-15T20:19:35Z,INFO,auth-service,User login: nunezedwin,,179.233.57.74,,,,,,orders;users,blocked
2024-02-15T20:19:40Z,INFO,auth-service,User login: stuartlarry,,213.33.111.126,,,,,,,blocked
2024-02-15T20:19:45Z,INFO,payment-service,,,,,,,,,,
2024-02-15T20:19:50Z,INFO,auth-service,User login: monicaluna,,47.80.254.9,,,,,,,blocked
2024-02-15T20:19:55Z,INFO,payment-service,,,,,,,,,,
2024-02-15T20:20:00Z,INFO,web-server,GET explore/main OK - 200,200ms,114.177.240.49,,,,,,,
2024-02-15T20:20:05Z,INFO,auth-service,User login: craig72,,25.149.192.153,,,,,,,blocked
2024-02-15T20:20:10Z,INFO,database,Query SUCCESS: SELECT * FROM later,,,,516ms,write,,,,
2024-02-15T20:20:15Z,INFO,payment-service,,,,,,,,,,
2024-02-15T20:20:20Z,INFO,auth-service,User login: ryan21,,211.222.116.151,,,,,,,blocked
2024-02-15T20:20:25Z,INFO,web-server,GET search/blog OK - 200,165ms,178.219.34.11,,,,,,,
2024-02-15T20:20:30Z,WARNING,auth-service,SQL injection attempt detected: Determine work about yes present senior able agreement.,,195.176.204.216,,,,,,,blocked
2024-02-15T20:20:35Z,INFO,auth-service,User login: johnsonscott,,98.3.123.37,,,,,,,blocked
2024-02-15T20:20:40Z,INFO,payment-service,,,,,,,,,orders;users,
2024-02-15T20:20:45Z,INFO,auth-service,User login: billy90,,193.197.24.253,,,,,,,blocked
2024-02-15T20:20:50Z,INFO,payment-service,,,,,,,,,,
2024-02-15T20:20:55Z,INFO,database,Query SUCCESS: SELECT * FROM sound,,,,375ms,write,,,,
2024-02-15T20:21:00Z,INFO,web-server,GET list/list OK - 200,172ms,42.178.94.46,,,,,,,
2024-02-15T20:21:05Z,INFO,database,Query SUCCESS: SELECT * FROM space,,,,524ms,read,,,,
2024-02-15T20:21:10Z,CRITICAL,database,Query FAILED: SELECT * FROM when,,,,415ms,read,25,29%,,
2024-02-15T20:21:15Z,INFO,web-server,GET list/wp-content OK - 200,173ms,185.137.213.29,,,,,,,
2024-02-15T20:21:20Z,INFO,database,Query SUCCESS: SELECT * FROM color,,,,126ms,read,,,orders;users,
2024-02-15T20:21:25Z,CRITICAL,auth-service,SQL injection attempt detected: Whom sister build of remember painting.,,204.146.27.61,,,,70,47%,,
2024-02-15T20:21:30Z,INFO,payment-service,,,,,,,,,,
2024-02-15T20:21:35Z,INFO,database,Query SUCCESS: SELECT * FROM miss,,,,1022ms,read,,,,
2024-02-15T20:21:40Z,INFO,database,Query SUCCESS: SELECT * FROM account,,,,749ms,read,,,,
2024-02-15T20:21:45Z,INFO,auth-service,User login: karenclark,,15.59.171.68,,,,,,,blocked
2024-02-15T20:21:50Z,INFO,payment-service,,,,,,,,,,
2024-02-15T20:21:55Z,INFO,auth-service,User login: michelletaylor,,157.201.54.66,,,,,,,
2024-02-15T20:22:00Z,CRITICAL,payment-service,,,,,,,76,54%,orders;users,
2024-02-15T20:22:05Z,INFO,payment-service,,,,,,,,,,
2024-02-15T20:22:10Z,ERROR,web-server,GET blog FAILED - 503,88ms,39.171.48.86,HTTP_503,,,,,,
2024-02-15T20:22:15Z,INFO,payment-service,,,,,,,,,,
2024-02-15T20:22:20Z,CRITICAL,payment-service,,,,,,,49,80%,,
2024-02-15T20:22:25Z,INFO,web-server,GET main OK - 200,124ms,12.128.174.197,,,,,,,
2024-02-15T20:22:30Z,WARNING,auth-service,SQL injection attempt detected: East study maintain wait someone.,,214.216.213.221,,,,,,orders;users,
2024-02-15T20:22:35Z,INFO,auth-service,User login: steinjulia,,3.15.255.200,,,,,,,blocked
2024-02-15T20:22:40Z,INFO,database,Query SUCCESS: SELECT * FROM per,,,,1331ms,write,,,,
2024-02-15T20:22:45Z,INFO,payment-service,,,,,,,,,,
2024-02-15T20:22:50Z,INFO,web-server,GET app/blog/categories OK - 200,188ms,92.38.143.191,,,,,,,
2024-02-15T20:22:55Z,INFO,payment-service,,,,,,,,,,
2024-02-15T20:23:00Z,INFO,auth-service,User login: nelsonbrandon,,68.254.102.30,,,,,,,
2024-02-15T20:23:05Z,INFO,database,Query SUCCESS: SELECT * FROM amount,,,,1493ms,write,,,,
2024-02-15T20:23:10Z,INFO,web-server,GET posts/search OK - 200,76ms,195.58.41.105,,,,,,,
2024-02-15T20:23:15Z,INFO,web-server,GET list/tags/main OK - 200,83ms,201.112.97.149,,,,,,,
2024-02-15T20:23:20Z,INFO,payment-service,,,,,,,,,,
2024-02-15T20:23:25Z,INFO,payment-service,,,,,,,,,,
2024-02-15T20:23:30Z,INFO,payment-service,,,,,,,,,,
2024-02-15T20:23:35Z,INFO,auth-service,User login: lunabrandon,,58.144.241.48,,,,,,,blocked
2024-02-15T20:23:40Z,CRITICAL,auth-service,SQL injection attempt detected: Part allow scientist.,,66.142.131.0,,,,48,14%,,
2024-02-15T20:23:45Z,INFO,database,Query SUCCESS: SELECT * FROM after,,,,1098ms,write,,,,
2024-02-15T20:23:50Z,INFO,auth-service,User login: ideleon,,12.163.53.43,,,,,,,
2024-02-15T20:23:55Z,INFO,database,Query SUCCESS: SELECT * FROM car,,,,845ms,write,,,,
2024-02-15T20:24:00Z,INFO,auth-service,User login: dcarney,,10.1.205.184,,,,,,,
2024-02-15T20:24:05Z,INFO,database,Query SUCCESS: SELECT * FROM today,,,,1270ms,read,,,,
2024-02-15T20:24:10Z,INFO,database,Query SUCCESS: SELECT * FROM respond,,,,54ms,write,,,,
2024-02-15T20:24:15Z,INFO,auth-service,User login: rsullivan,,86.69.74.106,,,,,,,
2024-02-15T20:24:20Z,CRITICAL,payment-service,,,,,,,68,78%,,
2024-02-15T20:24:25Z,CRITICAL,payment-service,,,,,,,69,72%,,
2024-02-15T20:24:30Z,INFO,web-server,GET main/wp-content/tags OK - 200,71ms,66.230.251.198,,,,,,,
2024-02-15T20:24:35Z,INFO,auth-service,User login: bethpayne,,99.218.122.84,,,,,,orders;users,blocked
2024-02-15T20:24:40Z,INFO,database,Query SUCCESS: SELECT * FROM field,,,,244ms,write,,,,
2024-02-15T20:24:45Z,INFO,auth-service,User login: christine97,,207.180.232.126,,,,,,,blocked
2024-02-15T20:24:50Z,INFO,auth-service,User login: jeffreyortiz,,17.228.27.8,,,,,,,
2024-02-15T20:24:55Z,INFO,database,Query SUCCESS: SELECT * FROM agency,,,,75ms,read,,,,
2024-02-15T20:25:00Z,INFO,web-server,GET search OK - 200,165ms,168.199.131.139,,,,,,,
2024-02-15T20:25:05Z,INFO,payment-service,,,,,,,,,orders;users,
2024-02-15T20:25:10Z,ERROR,payment-service,,,,HTTP_503,,,,,,
2024-02-15T20:25:15Z,INFO,payment-service,,,,,,,,,,
2024-02-15T20:25:20Z,INFO,web-server,GET category/list OK - 200,97ms,17.208.215.173,,,,,,,
2024-02-15T20:25:25Z,INFO,payment-service,,,,,,,,,,
2024-02-15T20:25:30Z,INFO,auth-service,User login: bob00,,58.241.164.84,,,,,,,
2024-02-15T20:25:35Z,INFO,payment-service,,,,,,,,,orders;users,
2024-02-15T20:25:40Z,INFO,database,Query SUCCESS: SELECT * FROM special,,,,271ms,write,,,,
2024-02-15T20:25:45Z,INFO,database,Query SUCCESS: SELECT * FROM once,,,,716ms,read,,,,
2024-02-15T20:25:50Z,INFO,auth-service,User login: emilyparker,,164.174.159.208,,,,,,,blocked
2024-02-15T20:25:55Z,INFO,payment-service,,,,,,,,,,
2024-02-15T20:26:00Z,INFO,payment-service,,,,,,,,,,
2024-02-15T20:26:05Z,INFO,auth-service,User login: arodriguez,,150.232.100.134,,,,,,,
2024-02-15T20:26:10Z,INFO,auth-service,User login: medinakarl,,79.122.151.75,,,,,,,blocked
2024-02-15T20:26:15Z,INFO,database,Query SUCCESS: SELECT * FROM last,,,,670ms,read,,,orders;users,
2024-02-15T20:26:20Z,INFO,web-server,GET main OK - 200,55ms,139.255.5.202,,,,,,orders;users,
2024-02-15T20:26:25Z,INFO,auth-service,User login: patrick70,,183.89.187.90,,,,,,,
2024-02-15T20:26:30Z,INFO,database,Query SUCCESS: SELECT * FROM eight,,,,1086ms,write,,,,
2024-02-15T20:26:35Z,INFO,database,Query SUCCESS: SELECT * FROM kitchen,,,,176ms,write,,,,
2024-02-15T20:26:40Z,INFO,database,Query SUCCESS: SELECT * FROM glass,,,,1382ms,write,,,,
2024-02-15T20:26:45Z,INFO,auth-service,User login: grobbins,,157.76.117.95,,,,,,orders;users,blocked
2024-02-15T20:26:50Z,INFO,payment-service,,,,,,,,,,
2024-02-15T20:26:55Z,INFO,database,Query SUCCESS: SELECT * FROM summer,,,,1469ms,write,,,orders;users,
2024-02-15T20:27:00Z,INFO,payment-service,,,,,,,,,,
2024-02-15T20:27:05Z,INFO,database,Query SUCCESS: SELECT * FROM hotel,,,,698ms,read,,,,
2024-02-15T20:27:10Z,ERROR,payment-service,,,,PAYMENT_GATEWAY_TIMEOUT,,,,,,
2024-02-15T20:27:15Z,INFO,database,Query SUCCESS: SELECT * FROM whose,,,,1233ms,read,,,,
2024-02-15T20:27:20Z,INFO,web-server,GET posts/main OK - 200,52ms,5.166.52.26,,,,,,,
2024-02-15T20:27:25Z,ERROR,auth-service,SQL injection attempt detected: Pm shake example western PM mean whatever.,,39.34.54.79,HTTP_503,,,,,,
2024-02-15T20:27:30Z,INFO,auth-service,User login: christopher31,,3.32.117.116,,,,,,orders;users,
2024-02-15T20:27:35Z,INFO,database,Query SUCCESS: SELECT * FROM magazine,,,,685ms,write,,,orders;users,
2024-02-15T20:27:40Z,INFO,auth-service,User login: psmith,,119.198.42.224,,,,,,orders;users,
2024-02-15T20:27:45Z,INFO,web-server,GET list/list OK - 200,169ms,159.53.131.96,,,,,,,
2024-02-15T20:27:50Z,CRITICAL,payment-service,,,,,,,31,80%,,
2024-02-15T20:27:55Z,INFO,auth-service,User login: robertslauren,,205.15.78.179,,,,,,,
2024-02-15T20:28:00Z,INFO,database,Query SUCCESS: SELECT * FROM stay,,,,1226ms,read,,,,
2024-02-15T20:28:05Z,INFO,web-server,GET explore OK - 200,184ms,183.37.218.60,,,,,,,
2024-02-15T20:28:10Z,INFO,database,Query SUCCESS: SELECT * FROM your,,,,1105ms,write,,,,
2024-02-15T20:28:15Z,ERROR,database,Query FAILED: SELECT * FROM speech,,,DEADLOCK,700ms,write,,,,
2024-02-15T20:28:20Z,INFO,payment-service,,,,,,,,,orders;users,
2024-02-15T20:28:25Z,INFO,database,Query SUCCESS: SELECT * FROM finally,,,,1167ms,read,,,,
2024-02-15T20:28:30Z,INFO,database,Query SUCCESS: SELECT * FROM TV,,,,1103ms,read,,,,
2024-02-15T20:28:35Z,INFO,web-server,GET wp-content/tag OK - 200,150ms,76.179.233.223,,,,,,,
2024-02-15T20:28:40Z,INFO,database,Query SUCCESS: SELECT * FROM likely,,,,919ms,write,,,orders;users,
2024-02-15T20:28:45Z,ERROR,web-server,GET category/tags FAILED - 503,86ms,86.231.135.3,,,,,,orders;users,
2024-02-15T20:28:50Z,INFO,auth-service,User login: browndebra,,146.156.150.187,,,,,,,
2024-02-15T20:28:55Z,CRITICAL,payment-service,,,,,,,24,87%,,
2024-02-15T20:29:00Z,INFO,payment-service,,,,,,,,,,
2024-02-15T20:29:05Z,INFO,web-server,GET main OK - 200,167ms,186.90.48.111,,,,,,,
2024-02-15T20:29:10Z,ERROR,database,Query FAILED: SELECT * FROM bank,,,PAYMENT_GATEWAY_TIMEOUT,815ms,read,,,,
2024-02-15T20:29:15Z,INFO,database,Query SUCCESS: SELECT * FROM beautiful,,,,302ms,read,,,,
2024-02-15T20:29:20Z,CRITICAL,auth-service,SQL injection attempt detected: North Mr already pass difficult.,,2.191.95.172,,,,15,19%,,blocked
2024-02-15T20:29:25Z,INFO,web-server,GET app/explore/tags OK - 200,159ms,177.20.17.86,,,,,,,
2024-02-15T20:29:30Z,INFO,database,Query SUCCESS: SELECT * FROM one,,,,262ms,write,,,orders;users,
2024-02-15T20:29:35Z,INFO,database,Query SUCCESS: SELECT * FROM music,,,,1150ms,write,,,,
2024-02-15T20:29:40Z,INFO,auth-service,User login: frazierbrett,,81.143.206.10,,,,,,,blocked
2024-02-15T20:29:45Z,INFO,auth-service,User login: mary20,,209.146.48.113,,,,,,,
2024-02-15T20:29:50Z,INFO,web-server,GET main OK - 200,126ms,92.205.86.101,,,,,,,
2024-02-15T20:29:55Z,INFO,payment-service,,,,,,,,,,
2024-02-15T20:30:00Z,WARNING,payment-service,,,,,,,,,,
2024-02-15T20:30:05Z,INFO,payment-service,,,,,,,,,,
2024-02-15T20:30:10Z,INFO,payment-service,,,,,,,,,orders;users,
2024-02-15T20:30:15Z,INFO,auth-service,User login: collinsmatthew,,58.174.86.87,,,,,,,blocked
2024-02-15T20:30:20Z,ERROR,database,Query FAILED: SELECT * FROM find,,,,62ms,read,,,orders;users,
2024-02-15T20:30:25Z,INFO,database,Query SUCCESS: SELECT * FROM attorney,,,,1278ms,write,,,orders;users,
2024-02-15T20:30:30Z,INFO,web-server,GET wp-content/posts/category OK - 200,155ms,87.255.198.63,,,,,,,
2024-02-15T20:30:35Z,INFO,database,Query SUCCESS: SELECT * FROM decade,,,,1160ms,read,,,,
2024-02-15T20:30:40Z,WARNING,database,Query FAILED: SELECT * FROM rise,,,,1090ms,read,,,orders;users,
2024-02-15T20:30:45Z,INFO,database,Query SUCCESS: SELECT * FROM sell,,,,416ms,write,,,,
2024-02-15T20:30:50Z,INFO,database,Query SUCCESS: SELECT * FROM get,,,,706ms,write,,,,
2024-02-15T20:30:55Z,INFO,web-server,GET posts OK - 200,122ms,180.243.3.33,,,,,,,
2024-02-15T20:31:00Z,INFO,auth-service,User login: ytaylor,,125.163.224.30,,,,,,,blocked
2024-02-15T20:31:05Z,INFO,auth-service,User login: brian57,,107.248.217.181,,,,,,,
2024-02-15T20:31:10Z,INFO,web-server,GET app/tag OK - 200,171ms,147.197.9.248,,,,,,,
2024-02-15T20:31:15Z,INFO,payment-service,,,,,,,,,,
2024-02-15T20:31:20Z,INFO,payment-service,,,,,,,,,,
2024-02-15T20:31:25Z,INFO,payment-service,,,,,,,,,,
2024-02-15T20:31:30Z,CRITICAL,auth-service,SQL injection attempt detected: Common eat store care line us scene.,,18.64.250.20,,,,48,17%,,blocked
2024-02-15T20:31:35Z,INFO,web-server,GET app/posts/list OK - 200,137ms,93.47.56.248,,,,,,orders;users,
2024-02-15T20:31:40Z,INFO,payment-service,,,,,,,,,,
2024-02-15T20:31:45Z,INFO,auth-service,User login: rfarmer,,12.62.155.165,,,,,,,blocked
2024-02-15T20:31:50Z,INFO,database,Query SUCCESS: SELECT * FROM because,,,,255ms,write,,,orders;users,
2024-02-15T20:31:55Z,ERROR,web-server,GET list FAILED - 503,82ms,207.124.26.1,DEADLOCK,,,,,,
2024-02-15T20:32:00Z,INFO,web-server,GET app/blog OK - 200,187ms,79.32.106.134,,,,,,,
2024-02-15T20:32:05Z,CRITICAL,payment-service,,,,,,,2,56%,,
2024-02-15T20:32:10Z,INFO,database,Query SUCCESS: SELECT * FROM community,,,,50ms,read,,,,
2024-02-15T20:32:15Z,INFO,payment-service,,,,,,,,,,
2024-02-15T20:32:20Z,INFO,auth-service,User login: jasonclark,,114.228.103.251,,,,,,,
2024-02-15T20:32:25Z,INFO,payment-service,,,,,,,,,orders;users,
2024-02-15T20:32:30Z,INFO,payment-service,,,,,,,,,,
2024-02-15T20:32:35Z,INFO,database,Query SUCCESS: SELECT * FROM such,,,,1137ms,read,,,,
2024-02-15T20:32:40Z,INFO,payment-service,,,,,,,,,,
2024-02-15T20:32:45Z,INFO,auth-service,User login: jenningskelly,,74.58.54.137,,,,,,,blocked
2024-02-15T20:32:50Z,INFO,auth-service,User login: jenna49,,191.136.253.242,,,,,,,blocked
2024-02-15T20:32:55Z,INFO,auth-service,User login: danielle58,,147.46.184.198,,,,,,,
2024-02-15T20:33:00Z,INFO,database,Query SUCCESS: SELECT * FROM set,,,,391ms,write,,,,
2024-02-15T20:33:05Z,INFO,auth-service,User login: david69,,122.26.254.61,,,,,,,
2024-02-15T20:33:10Z,INFO,web-server,GET app/tag/explore OK - 200,100ms,9.32.245.236,,,,,,,
2024-02-15T20:33:15Z,INFO,payment-service,,,,,,,,,,
2024-02-15T20:33:20Z,INFO,payment-service,,,,,,,,,orders;users,
2024-02-15T20:33:25Z,INFO,web-server,GET blog OK - 200,146ms,104.33.55.230,,,,,,orders;users,
2024-02-15T20:33:30Z,CRITICAL,auth-service,SQL injection attempt detected: Near head capital answer necessary.,,175.102.112.41,,,,77,69%,orders;users,
2024-02-15T20:33:35Z,INFO,web-server,GET posts/posts OK - 200,198ms,215.26.142.177,,,,,,orders;users,
2024-02-15T20:33:40Z,INFO,database,Query SUCCESS: SELECT * FROM forget,,,,545ms,write,,,orders;users,
2024-02-15T20:33:45Z,INFO,payment-service,,,,,,,,,orders;users,
2024-02-15T20:33:50Z,INFO,database,Query SUCCESS: SELECT * FROM eat,,,,1266ms,read,,,,
2024-02-15T20:33:55Z,INFO,web-server,GET search OK - 200,162ms,102.169.165.128,,,,,,,
2024-02-15T20:34:00Z,INFO,payment-service,,,,,,,,,,
2024-02-15T20:34:05Z,INFO,web-server,GET explore OK - 200,121ms,139.248.188.149,,,,,,,
2024-02-15T20:34:10Z,ERROR,web-server,GET search FAILED - 500,108ms,4.112.65.168,DEADLOCK,,,,,orders;users,
2024-02-15T20:34:15Z,INFO,auth-service,User login: allison62,,91.101.10.99,,,,,,,blocked
2024-02-15T20:34:20Z,INFO,payment-service,,,,,,,,,,
2024-02-15T20:34:25Z,INFO,database,Query SUCCESS: SELECT * FROM be,,,,1172ms,read,,,,
2024-02-15T20:34:30Z,CRITICAL,web-server,GET tags/tags FAILED - 503,178ms,10.28.1.99,,,,37,29%,,
2024-02-15T20:34:35Z,INFO,payment-service,,,,,,,,,,
2024-02-15T20:34:40Z,INFO,web-server,GET category OK - 200,54ms,206.194.13.7,,,,,,,
2024-02-15T20:34:45Z,INFO,payment-service,,,,,,,,,,
2024-02-15T20:34:50Z,INFO,payment-service,,,,,,,,,,
2024-02-15T20:34:55Z,INFO,web-server,GET blog/categories/search OK - 200,63ms,85.2.237.247,,,,,,,
2024-02-15T20:35:00Z,CRITICAL,database,Query FAILED: SELECT * FROM term,,,,1042ms,write,54,93%,,
2024-02-15T20:35:05Z,INFO,database,Query SUCCESS: SELECT * FROM case,,,,1295ms,write,,,,
2024-02-15T20:35:10Z,INFO,auth-service,User login: jonathangarner,,203.136.153.78,,,,,,orders;users,blocked
2024-02-15T20:35:15Z,INFO,payment-service,,,,,,,,,,
2024-02-15T20:35:20Z,INFO,auth-service,User login: gordon64,,176.86.183.224,,,,,,,
2024-02-15T20:35:25Z,INFO,database,Query SUCCESS: SELECT * FROM defense,,,,646ms,read,,,,
2024-02-15T20:35:30Z,INFO,payment-service,,,,,,,,,,
2024-02-15T20:35:35Z,WARNING,auth-service,SQL injection attempt detected: Morning president his approach you could recent.,,193.251.65.16,,,,,,,
2024-02-15T20:35:40Z,INFO,web-server,GET blog OK - 200,79ms,30.104.212.156,,,,,,,
2024-02-15T20:35:45Z,INFO,web-server,GET search/search OK - 200,142ms,81.240.22.108,,,,,,,
2024-02-15T20:35:50Z,INFO,auth-service,User login: sstephenson,,38.168.210.231,,,,,,,
2024-02-15T20:35:55Z,INFO,auth-service,User login: sbooth,,204.185.85.240,,,,,,,blocked
2024-02-15T20:36:00Z,ERROR,auth-service,SQL injection attempt detected: Exist chance often boy exactly old.,,209.89.95.96,DEADLOCK,,,,,,blocked
2024-02-15T20:36:05Z,INFO,database,Query SUCCESS: SELECT * FROM development,,,,682ms,read,,,orders;users,
